country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
Afghanistan,AFG,Asia,38928341,confirmed cases,1,2020-08-26,2.06019568108489,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,55,2020-08-27,2.00625040764003,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,3,2020-08-28,1.81101989422051,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,11,2020-08-29,1.82129518440049,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,3,2020-08-30,1.52074294663623,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,19,2020-08-31,1.4539535604664,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,34,2020-09-01,1.5335870593612,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,9,2020-09-02,1.55670646226614,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,38,2020-09-03,1.24331011177692,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,45,2020-09-04,1.10973133943725,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,16,2020-09-05,1.05321724344739,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,20,2020-09-06,0.834867327122931,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,74,2020-09-07,1.02496019545246,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,96,2020-09-08,1.0891807590773,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,26,2020-09-09,1.15340132270214,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,24,2020-09-10,1.07376782380734,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,28,2020-09-11,1.13798838743218,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,34,2020-09-12,1.19707130596703,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,35,2020-09-13,1.27927362740683,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,75,2020-09-14,1.42312768992647,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,99,2020-09-15,1.59010115535106,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,40,2020-09-16,1.66973465424586,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,17,2020-09-17,1.615789380801,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,0,2020-09-18,1.50019236627628,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,47,2020-09-19,1.57982586517109,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,125,2020-09-20,1.84955223239542,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,0,2020-09-21,1.65945936406589,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,30,2020-09-22,1.48991707609631,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,71,2020-09-23,1.60551409062102,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,25,2020-09-24,1.60808291316601,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,16,2020-09-25,1.57725704262609,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,6,2020-09-26,1.50533001136627,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,35,2020-09-27,1.50533001136627,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,0,2020-09-28,1.31266832049175,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,12,2020-09-29,1.0891807590773,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,15,2020-09-30,1.02496019545246,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,14,2020-10-01,1.01725372781748,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,17,2020-10-02,1.06092371108237,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,5,2020-10-03,0.953033164192638,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,7,2020-10-04,0.649912103883389,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,44,2020-10-05,0.762940295863109,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,145,2020-10-06,1.05835488853738,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,62,2020-10-07,1.03523548563243,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,68,2020-10-08,1.14569485506716,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,77,2020-10-09,1.30239303031177,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,10,2020-10-10,1.31266832049175,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,0,2020-10-11,1.22275953141697,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,96,2020-10-12,1.46936649573636,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,129,2020-10-13,1.76991873350061,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,66,2020-10-14,1.90092868329529,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,32,2020-10-15,1.94716748910517,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,0,2020-10-16,1.90349750584028,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,47,2020-10-17,2.01138805273002,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,68,2020-10-18,2.16808622797463,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,59,2020-10-19,2.20661856614953,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,87,2020-10-20,2.0576268585399,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,88,2020-10-21,2.12441624470973,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,135,2020-10-22,2.29652735522431,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,116,2020-10-23,2.39671143447906,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,61,2020-10-24,2.52772138427374,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,confirmed cases,81,2020-10-25,2.73579601041822,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-02,,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-03,,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-04,,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-05,,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-06,,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-07,,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-08,,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-09,,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-10,,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-11,,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-12,,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-13,,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-14,,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-15,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-16,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-17,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-18,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-19,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-20,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-21,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-22,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-23,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-24,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-25,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-26,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-27,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-28,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-29,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-30,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-01-31,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-01,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-02,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-03,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-04,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-05,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-06,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-07,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-08,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-09,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-10,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-11,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-12,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-13,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-14,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-15,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-16,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-17,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-18,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-19,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-20,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-21,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-22,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-23,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-24,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-25,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-26,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-27,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-28,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-02-29,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-01,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-02,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-03,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-04,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-05,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-06,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-07,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-08,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-09,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-10,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-11,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-12,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-13,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-14,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-15,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-16,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-17,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-18,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-19,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-20,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-21,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-22,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-23,0,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,1,2020-03-24,0.0256882254499363,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-25,0.0256882254499363,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-26,0.0256882254499363,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-27,0.0256882254499363,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,1,2020-03-28,0.0513764508998727,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,1,2020-03-29,0.077064676349809,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,1,2020-03-30,0.102752901799745,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-03-31,0.102752901799745,"Epidemic intelligence, national daily data"
Afghanistan,AFG,Asia,38928341,deaths,0,2020-04-01,0.102752901799745,"Epidemic intelligence, national daily data"
